Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,CO
10/17/2023,B-15,44.4680557,26.1409054,10.11,
10/18/2023,B-15,44.4680557,26.1409054,16.3,
10/19/2023,B-15,44.4680557,26.1409054,26.38,
10/20/2023,B-15,44.4680557,26.1409054,28.13,
10/21/2023,B-15,44.4680557,26.1409054,37.66,
10/22/2023,B-15,44.4680557,26.1409054,32.52,
10/23/2023,B-15,44.4680557,26.1409054,19.07,
10/24/2023,B-15,44.4680557,26.1409054,23.91,
10/25/2023,B-15,44.4680557,26.1409054,21.07,
10/26/2023,B-15,44.4680557,26.1409054,11.41,
10/27/2023,B-15,44.4680557,26.1409054,13.01,
10/28/2023,B-15,44.4680557,26.1409054,5.64,
10/29/2023,B-15,44.4680557,26.1409054,18.86,
10/30/2023,B-15,44.4680557,26.1409054,26.51,
10/31/2023,B-15,44.4680557,26.1409054,26.32,
11/1/2023,B-15,44.4680557,26.1409054,13.98,
11/2/2023,B-15,44.4680557,26.1409054,11.56,
11/3/2023,B-15,44.4680557,26.1409054,15.68,
11/4/2023,B-15,44.4680557,26.1409054,13.24,
11/5/2023,B-15,44.4680557,26.1409054,13.64,
11/6/2023,B-15,44.4680557,26.1409054,5.69,
11/7/2023,B-15,44.4680557,26.1409054,17.37,
11/8/2023,B-15,44.4680557,26.1409054,20.2,
11/9/2023,B-15,44.4680557,26.1409054,19.85,
11/10/2023,B-15,44.4680557,26.1409054,24.39,
11/11/2023,B-15,44.4680557,26.1409054,12.34,
11/12/2023,B-15,44.4680557,26.1409054,5.33,
11/13/2023,B-15,44.4680557,26.1409054,13.46,
11/14/2023,B-15,44.4680557,26.1409054,17.1,
11/15/2023,B-15,44.4680557,26.1409054,10.84,
11/16/2023,B-15,44.4680557,26.1409054,10.66,
11/17/2023,B-15,44.4680557,26.1409054,24.31,
11/18/2023,B-15,44.4680557,26.1409054,15.25,
11/19/2023,B-15,44.4680557,26.1409054,9.98,
11/20/2023,B-15,44.4680557,26.1409054,33.22,
11/21/2023,B-15,44.4680557,26.1409054,34.53,
11/22/2023,B-15,44.4680557,26.1409054,23.01,
11/23/2023,B-15,44.4680557,26.1409054,21.1,
11/24/2023,B-15,44.4680557,26.1409054,13.4,
11/25/2023,B-15,44.4680557,26.1409054,9.98,
11/26/2023,B-15,44.4680557,26.1409054,6.28,
11/27/2023,B-15,44.4680557,26.1409054,8.4,
11/28/2023,B-15,44.4680557,26.1409054,18.75,
11/29/2023,B-15,44.4680557,26.1409054,13.3,
11/30/2023,B-15,44.4680557,26.1409054,34.52,
12/1/2023,B-15,44.4680557,26.1409054,35.4,
12/2/2023,B-15,44.4680557,26.1409054,39.3,
12/3/2023,B-15,44.4680557,26.1409054,19.03,
12/4/2023,B-15,44.4680557,26.1409054,21.64,
12/5/2023,B-15,44.4680557,26.1409054,28.75,
12/6/2023,B-15,44.4680557,26.1409054,15.27,
12/7/2023,B-15,44.4680557,26.1409054,17.2,
12/8/2023,B-15,44.4680557,26.1409054,25.51,
12/9/2023,B-15,44.4680557,26.1409054,26.88,
12/10/2023,B-15,44.4680557,26.1409054,22.43,
12/11/2023,B-15,44.4680557,26.1409054,25.34,
12/12/2023,B-15,44.4680557,26.1409054,28.18,
12/13/2023,B-15,44.4680557,26.1409054,38.81,
12/14/2023,B-15,44.4680557,26.1409054,39.99,
12/15/2023,B-15,44.4680557,26.1409054,14.13,
12/16/2023,B-15,44.4680557,26.1409054,13.18,
12/17/2023,B-15,44.4680557,26.1409054,23.2,
12/18/2023,B-15,44.4680557,26.1409054,27.48,
12/19/2023,B-15,44.4680557,26.1409054,46.51,
12/20/2023,B-15,44.4680557,26.1409054,62.24,
12/21/2023,B-15,44.4680557,26.1409054,52.8,
12/22/2023,B-15,44.4680557,26.1409054,24.17,
12/23/2023,B-15,44.4680557,26.1409054,5.1,
12/24/2023,B-15,44.4680557,26.1409054,13.53,
12/25/2023,B-15,44.4680557,26.1409054,9.33,
12/26/2023,B-15,44.4680557,26.1409054,12.7,
12/27/2023,B-15,44.4680557,26.1409054,25.11,
12/28/2023,B-15,44.4680557,26.1409054,36.73,
12/29/2023,B-15,44.4680557,26.1409054,51.54,
12/30/2023,B-15,44.4680557,26.1409054,37.27,
12/31/2023,B-15,44.4680557,26.1409054,85.13,
1/1/2024,B-15,44.4680557,26.1409054,69.29,
1/2/2024,B-15,44.4680557,26.1409054,28.45,
1/3/2024,B-15,44.4680557,26.1409054,16.31,
1/4/2024,B-15,44.4680557,26.1409054,10.94,
1/5/2024,B-15,44.4680557,26.1409054,24.04,
1/6/2024,B-15,44.4680557,26.1409054,67.38,
1/7/2024,B-15,44.4680557,26.1409054,28.05,
1/8/2024,B-15,44.4680557,26.1409054,9.23,
1/9/2024,B-15,44.4680557,26.1409054,11.41,
1/10/2024,B-15,44.4680557,26.1409054,18.81,
1/11/2024,B-15,44.4680557,26.1409054,31.1,
1/12/2024,B-15,44.4680557,26.1409054,29.07,
1/13/2024,B-15,44.4680557,26.1409054,19.9,
1/14/2024,B-15,44.4680557,26.1409054,20.25,
1/15/2024,B-15,44.4680557,26.1409054,40.49,
1/16/2024,B-15,44.4680557,26.1409054,21.65,
1/17/2024,B-15,44.4680557,26.1409054,32.98,
1/18/2024,B-15,44.4680557,26.1409054,36.98,
1/19/2024,B-15,44.4680557,26.1409054,32.45,
1/20/2024,B-15,44.4680557,26.1409054,11.84,
1/21/2024,B-15,44.4680557,26.1409054,22.14,
1/22/2024,B-15,44.4680557,26.1409054,36.06,
1/23/2024,B-15,44.4680557,26.1409054,29.44,
1/24/2024,B-15,44.4680557,26.1409054,33.87,
1/25/2024,B-15,44.4680557,26.1409054,33.1,
1/26/2024,B-15,44.4680557,26.1409054,31.05,
1/27/2024,B-15,44.4680557,26.1409054,56.2,
1/28/2024,B-15,44.4680557,26.1409054,30.15,
1/29/2024,B-15,44.4680557,26.1409054,26.2,
1/30/2024,B-15,44.4680557,26.1409054,21.17,
1/31/2024,B-15,44.4680557,26.1409054,24.41,
2/1/2024,B-15,44.4680557,26.1409054,44.67,
2/2/2024,B-15,44.4680557,26.1409054,50.34,
2/3/2024,B-15,44.4680557,26.1409054,28.78,
2/4/2024,B-15,44.4680557,26.1409054,21.21,
2/5/2024,B-15,44.4680557,26.1409054,8.46,
2/6/2024,B-15,44.4680557,26.1409054,13.71,
2/7/2024,B-15,44.4680557,26.1409054,19.57,
2/8/2024,B-15,44.4680557,26.1409054,16.45,
2/9/2024,B-15,44.4680557,26.1409054,21.49,
2/10/2024,B-15,44.4680557,26.1409054,42.45,
2/11/2024,B-15,44.4680557,26.1409054,27.76,
2/12/2024,B-15,44.4680557,26.1409054,11.25,
2/13/2024,B-15,44.4680557,26.1409054,13.4,
2/14/2024,B-15,44.4680557,26.1409054,10.54,
2/15/2024,B-15,44.4680557,26.1409054,14.06,
2/16/2024,B-15,44.4680557,26.1409054,16.53,
2/17/2024,B-15,44.4680557,26.1409054,25.36,
2/18/2024,B-15,44.4680557,26.1409054,41,
2/19/2024,B-15,44.4680557,26.1409054,14.76,
2/20/2024,B-15,44.4680557,26.1409054,23.89,
2/21/2024,B-15,44.4680557,26.1409054,36.61,
2/22/2024,B-15,44.4680557,26.1409054,45.67,
2/23/2024,B-15,44.4680557,26.1409054,51.59,
2/24/2024,B-15,44.4680557,26.1409054,49.69,
2/25/2024,B-15,44.4680557,26.1409054,41.28,
2/26/2024,B-15,44.4680557,26.1409054,21.14,
2/27/2024,B-15,44.4680557,26.1409054,16.25,
2/28/2024,B-15,44.4680557,26.1409054,19.31,
2/29/2024,B-15,44.4680557,26.1409054,18.48,
3/1/2024,B-15,44.4680557,26.1409054,13.53,
3/2/2024,B-15,44.4680557,26.1409054,19.89,
3/3/2024,B-15,44.4680557,26.1409054,28.99,
3/4/2024,B-15,44.4680557,26.1409054,25.2,
3/5/2024,B-15,44.4680557,26.1409054,18.92,
3/6/2024,B-15,44.4680557,26.1409054,31.18,
3/7/2024,B-15,44.4680557,26.1409054,25.3,
3/8/2024,B-15,44.4680557,26.1409054,26.97,
3/9/2024,B-15,44.4680557,26.1409054,31.96,
3/10/2024,B-15,44.4680557,26.1409054,48.56,
3/11/2024,B-15,44.4680557,26.1409054,28.72,
3/12/2024,B-15,44.4680557,26.1409054,14.19,
3/13/2024,B-15,44.4680557,26.1409054,17.31,
3/14/2024,B-15,44.4680557,26.1409054,9.14,
3/15/2024,B-15,44.4680557,26.1409054,27.42,
3/16/2024,B-15,44.4680557,26.1409054,29.8,
3/17/2024,B-15,44.4680557,26.1409054,25.3,
3/18/2024,B-15,44.4680557,26.1409054,21.02,
3/19/2024,B-15,44.4680557,26.1409054,14.35,
3/20/2024,B-15,44.4680557,26.1409054,17.3,
3/21/2024,B-15,44.4680557,26.1409054,9.78,
3/22/2024,B-15,44.4680557,26.1409054,16.01,
3/23/2024,B-15,44.4680557,26.1409054,20.77,
3/24/2024,B-15,44.4680557,26.1409054,22.83,
3/25/2024,B-15,44.4680557,26.1409054,5.02,
3/26/2024,B-15,44.4680557,26.1409054,9.53,
3/27/2024,B-15,44.4680557,26.1409054,10.96,
3/28/2024,B-15,44.4680557,26.1409054,10.14,
3/29/2024,B-15,44.4680557,26.1409054,6.97,
3/30/2024,B-15,44.4680557,26.1409054,17.52,
3/31/2024,B-15,44.4680557,26.1409054,19.25,
4/1/2024,B-15,44.4680557,26.1409054,29.27,
4/2/2024,B-15,44.4680557,26.1409054,16.68,
4/3/2024,B-15,44.4680557,26.1409054,5.45,
4/4/2024,B-15,44.4680557,26.1409054,7.78,
4/5/2024,B-15,44.4680557,26.1409054,9.14,
4/6/2024,B-15,44.4680557,26.1409054,10.26,
4/7/2024,B-15,44.4680557,26.1409054,8.3,
4/8/2024,B-15,44.4680557,26.1409054,10.87,
4/9/2024,B-15,44.4680557,26.1409054,11.96,
4/10/2024,B-15,44.4680557,26.1409054,12.01,
4/11/2024,B-15,44.4680557,26.1409054,16.69,
4/12/2024,B-15,44.4680557,26.1409054,15.48,
4/13/2024,B-15,44.4680557,26.1409054,13.04,
4/14/2024,B-15,44.4680557,26.1409054,11.98,
4/15/2024,B-15,44.4680557,26.1409054,12.32,
4/16/2024,B-15,44.4680557,26.1409054,15.33,
4/17/2024,B-15,44.4680557,26.1409054,10.12,
4/18/2024,B-15,44.4680557,26.1409054,10.14,
4/19/2024,B-15,44.4680557,26.1409054,10.09,
4/20/2024,B-15,44.4680557,26.1409054,9.87,
4/21/2024,B-15,44.4680557,26.1409054,10.4,
4/22/2024,B-15,44.4680557,26.1409054,10.69,
4/23/2024,B-15,44.4680557,26.1409054,9.47,
4/24/2024,B-15,44.4680557,26.1409054,10.76,
4/25/2024,B-15,44.4680557,26.1409054,11.64,
4/26/2024,B-15,44.4680557,26.1409054,10.67,
4/27/2024,B-15,44.4680557,26.1409054,9.03,
4/28/2024,B-15,44.4680557,26.1409054,12.74,
4/29/2024,B-15,44.4680557,26.1409054,8.87,
4/30/2024,B-15,44.4680557,26.1409054,9.64,
5/1/2024,B-15,44.4680557,26.1409054,6.04,
5/2/2024,B-15,44.4680557,26.1409054,7.43,
5/3/2024,B-15,44.4680557,26.1409054,9.59,
5/4/2024,B-15,44.4680557,26.1409054,12.57,
5/5/2024,B-15,44.4680557,26.1409054,11.83,
5/6/2024,B-15,44.4680557,26.1409054,11.06,
5/7/2024,B-15,44.4680557,26.1409054,11.24,
5/8/2024,B-15,44.4680557,26.1409054,8.88,
5/9/2024,B-15,44.4680557,26.1409054,8.45,
5/10/2024,B-15,44.4680557,26.1409054,8.07,
5/11/2024,B-15,44.4680557,26.1409054,9.46,
5/12/2024,B-15,44.4680557,26.1409054,6.71,
5/13/2024,B-15,44.4680557,26.1409054,6.31,
5/14/2024,B-15,44.4680557,26.1409054,7.31,
5/15/2024,B-15,44.4680557,26.1409054,8.2,
5/16/2024,B-15,44.4680557,26.1409054,8.04,
6/22/2023,B-16,44.4321442,26.1402149,12.37,
6/23/2023,B-16,44.4321442,26.1402149,12.37,
6/24/2023,B-16,44.4321442,26.1402149,12.37,
6/25/2023,B-16,44.4321442,26.1402149,12.37,
6/26/2023,B-16,44.4321442,26.1402149,12.37,
6/27/2023,B-16,44.4321442,26.1402149,12.37,
6/28/2023,B-16,44.4321442,26.1402149,12.37,
6/29/2023,B-16,44.4321442,26.1402149,12.37,
6/30/2023,B-16,44.4321442,26.1402149,12.37,
7/1/2023,B-16,44.4321442,26.1402149,12.37,
7/2/2023,B-16,44.4321442,26.1402149,12.37,
7/3/2023,B-16,44.4321442,26.1402149,12.37,
7/4/2023,B-16,44.4321442,26.1402149,12.37,
7/5/2023,B-16,44.4321442,26.1402149,12.37,
7/6/2023,B-16,44.4321442,26.1402149,12.37,
7/7/2023,B-16,44.4321442,26.1402149,12.37,
7/8/2023,B-16,44.4321442,26.1402149,12.37,
7/9/2023,B-16,44.4321442,26.1402149,12.37,
7/10/2023,B-16,44.4321442,26.1402149,12.37,
7/11/2023,B-16,44.4321442,26.1402149,12.37,
7/12/2023,B-16,44.4321442,26.1402149,12.37,
7/13/2023,B-16,44.4321442,26.1402149,12.37,
7/14/2023,B-16,44.4321442,26.1402149,12.37,
7/15/2023,B-16,44.4321442,26.1402149,12.37,
7/16/2023,B-16,44.4321442,26.1402149,12.37,
7/17/2023,B-16,44.4321442,26.1402149,12.37,
7/18/2023,B-16,44.4321442,26.1402149,12.37,
7/19/2023,B-16,44.4321442,26.1402149,12.37,
7/20/2023,B-16,44.4321442,26.1402149,12.37,
7/21/2023,B-16,44.4321442,26.1402149,12.37,
7/22/2023,B-16,44.4321442,26.1402149,12.37,
7/23/2023,B-16,44.4321442,26.1402149,12.37,
7/24/2023,B-16,44.4321442,26.1402149,12.37,
7/25/2023,B-16,44.4321442,26.1402149,12.37,
7/26/2023,B-16,44.4321442,26.1402149,12.37,
7/27/2023,B-16,44.4321442,26.1402149,12.37,
7/28/2023,B-16,44.4321442,26.1402149,12.37,
7/29/2023,B-16,44.4321442,26.1402149,12.37,
7/30/2023,B-16,44.4321442,26.1402149,12.37,
7/31/2023,B-16,44.4321442,26.1402149,12.37,
8/1/2023,B-16,44.4321442,26.1402149,12.37,
8/2/2023,B-16,44.4321442,26.1402149,12.37,
8/3/2023,B-16,44.4321442,26.1402149,12.37,
8/4/2023,B-16,44.4321442,26.1402149,12.37,
8/5/2023,B-16,44.4321442,26.1402149,12.37,
8/6/2023,B-16,44.4321442,26.1402149,12.37,
8/7/2023,B-16,44.4321442,26.1402149,12.37,
8/8/2023,B-16,44.4321442,26.1402149,12.37,
8/9/2023,B-16,44.4321442,26.1402149,12.37,
8/10/2023,B-16,44.4321442,26.1402149,12.37,
8/11/2023,B-16,44.4321442,26.1402149,12.37,
8/12/2023,B-16,44.4321442,26.1402149,12.37,
8/13/2023,B-16,44.4321442,26.1402149,12.37,
8/14/2023,B-16,44.4321442,26.1402149,12.37,
8/15/2023,B-16,44.4321442,26.1402149,12.37,
8/16/2023,B-16,44.4321442,26.1402149,12.37,
8/17/2023,B-16,44.4321442,26.1402149,12.37,
8/18/2023,B-16,44.4321442,26.1402149,12.37,
8/19/2023,B-16,44.4321442,26.1402149,12.37,
8/20/2023,B-16,44.4321442,26.1402149,12.37,
8/21/2023,B-16,44.4321442,26.1402149,12.37,
8/22/2023,B-16,44.4321442,26.1402149,12.37,
8/23/2023,B-16,44.4321442,26.1402149,12.37,
8/24/2023,B-16,44.4321442,26.1402149,12.37,
8/25/2023,B-16,44.4321442,26.1402149,12.37,
8/26/2023,B-16,44.4321442,26.1402149,12.37,
8/27/2023,B-16,44.4321442,26.1402149,12.37,
8/28/2023,B-16,44.4321442,26.1402149,12.37,
8/29/2023,B-16,44.4321442,26.1402149,12.37,
8/30/2023,B-16,44.4321442,26.1402149,12.37,
8/31/2023,B-16,44.4321442,26.1402149,12.37,
9/1/2023,B-16,44.4321442,26.1402149,12.37,
9/2/2023,B-16,44.4321442,26.1402149,12.37,
9/3/2023,B-16,44.4321442,26.1402149,12.37,
9/4/2023,B-16,44.4321442,26.1402149,12.37,
9/5/2023,B-16,44.4321442,26.1402149,12.37,
9/6/2023,B-16,44.4321442,26.1402149,12.37,
9/7/2023,B-16,44.4321442,26.1402149,12.37,
9/8/2023,B-16,44.4321442,26.1402149,12.37,
9/9/2023,B-16,44.4321442,26.1402149,12.37,
9/10/2023,B-16,44.4321442,26.1402149,12.37,
9/11/2023,B-16,44.4321442,26.1402149,12.37,
9/12/2023,B-16,44.4321442,26.1402149,12.37,
9/13/2023,B-16,44.4321442,26.1402149,12.37,
9/14/2023,B-16,44.4321442,26.1402149,12.37,
9/15/2023,B-16,44.4321442,26.1402149,12.37,
9/16/2023,B-16,44.4321442,26.1402149,12.37,
9/17/2023,B-16,44.4321442,26.1402149,12.37,
9/18/2023,B-16,44.4321442,26.1402149,12.37,
9/19/2023,B-16,44.4321442,26.1402149,12.37,
9/20/2023,B-16,44.4321442,26.1402149,12.37,
9/21/2023,B-16,44.4321442,26.1402149,12.37,
9/22/2023,B-16,44.4321442,26.1402149,12.37,
9/23/2023,B-16,44.4321442,26.1402149,12.37,
9/24/2023,B-16,44.4321442,26.1402149,12.37,
9/25/2023,B-16,44.4321442,26.1402149,12.37,
9/26/2023,B-16,44.4321442,26.1402149,12.37,
9/27/2023,B-16,44.4321442,26.1402149,12.37,
9/28/2023,B-16,44.4321442,26.1402149,12.37,
9/29/2023,B-16,44.4321442,26.1402149,12.37,
9/30/2023,B-16,44.4321442,26.1402149,12.37,
10/1/2023,B-16,44.4321442,26.1402149,12.37,
10/2/2023,B-16,44.4321442,26.1402149,12.37,
10/3/2023,B-16,44.4321442,26.1402149,12.37,
10/4/2023,B-16,44.4321442,26.1402149,12.37,
10/5/2023,B-16,44.4321442,26.1402149,12.37,
10/6/2023,B-16,44.4321442,26.1402149,12.37,
10/7/2023,B-16,44.4321442,26.1402149,12.37,
10/8/2023,B-16,44.4321442,26.1402149,12.37,
10/9/2023,B-16,44.4321442,26.1402149,12.37,
10/10/2023,B-16,44.4321442,26.1402149,10.95,
10/11/2023,B-16,44.4321442,26.1402149,18.77,
10/12/2023,B-16,44.4321442,26.1402149,21.71,
10/13/2023,B-16,44.4321442,26.1402149,38.61,
10/14/2023,B-16,44.4321442,26.1402149,54.9,
10/15/2023,B-16,44.4321442,26.1402149,31.24,
10/16/2023,B-16,44.4321442,26.1402149,9.66,
10/17/2023,B-16,44.4321442,26.1402149,12.36,
10/18/2023,B-16,44.4321442,26.1402149,17.66,
10/19/2023,B-16,44.4321442,26.1402149,29.31,
10/20/2023,B-16,44.4321442,26.1402149,44.92,
10/21/2023,B-16,44.4321442,26.1402149,58.93,
10/22/2023,B-16,44.4321442,26.1402149,47.71,
10/23/2023,B-16,44.4321442,26.1402149,29.95,
10/24/2023,B-16,44.4321442,26.1402149,28.36,
10/25/2023,B-16,44.4321442,26.1402149,25.69,
10/26/2023,B-16,44.4321442,26.1402149,16.07,
10/27/2023,B-16,44.4321442,26.1402149,19.51,
10/28/2023,B-16,44.4321442,26.1402149,7.81,
10/29/2023,B-16,44.4321442,26.1402149,17.51,
10/30/2023,B-16,44.4321442,26.1402149,29.54,
10/31/2023,B-16,44.4321442,26.1402149,34.89,
11/1/2023,B-16,44.4321442,26.1402149,16.9,
11/2/2023,B-16,44.4321442,26.1402149,11.65,
11/3/2023,B-16,44.4321442,26.1402149,16.71,
11/4/2023,B-16,44.4321442,26.1402149,15.21,
11/5/2023,B-16,44.4321442,26.1402149,17.81,
11/6/2023,B-16,44.4321442,26.1402149,7.35,
11/7/2023,B-16,44.4321442,26.1402149,22.89,
11/8/2023,B-16,44.4321442,26.1402149,24.48,
11/9/2023,B-16,44.4321442,26.1402149,18.03,
11/10/2023,B-16,44.4321442,26.1402149,23.23,
11/11/2023,B-16,44.4321442,26.1402149,14.74,
11/12/2023,B-16,44.4321442,26.1402149,5.84,
11/13/2023,B-16,44.4321442,26.1402149,15.87,
11/14/2023,B-16,44.4321442,26.1402149,21.02,
11/15/2023,B-16,44.4321442,26.1402149,12.79,
11/16/2023,B-16,44.4321442,26.1402149,10.98,
11/17/2023,B-16,44.4321442,26.1402149,22.31,
11/18/2023,B-16,44.4321442,26.1402149,15.66,
11/19/2023,B-16,44.4321442,26.1402149,9.68,
11/20/2023,B-16,44.4321442,26.1402149,30.06,
11/21/2023,B-16,44.4321442,26.1402149,36.6,
11/22/2023,B-16,44.4321442,26.1402149,23.35,
11/23/2023,B-16,44.4321442,26.1402149,24.46,
11/24/2023,B-16,44.4321442,26.1402149,19.14,
11/25/2023,B-16,44.4321442,26.1402149,8.53,
11/26/2023,B-16,44.4321442,26.1402149,7,
11/27/2023,B-16,44.4321442,26.1402149,10.02,
11/28/2023,B-16,44.4321442,26.1402149,19.69,
11/29/2023,B-16,44.4321442,26.1402149,14.87,
11/30/2023,B-16,44.4321442,26.1402149,33.49,
12/1/2023,B-16,44.4321442,26.1402149,42.64,
12/2/2023,B-16,44.4321442,26.1402149,46.11,
12/3/2023,B-16,44.4321442,26.1402149,23.57,
12/4/2023,B-16,44.4321442,26.1402149,19.98,
12/5/2023,B-16,44.4321442,26.1402149,30.08,
12/6/2023,B-16,44.4321442,26.1402149,15.19,
12/7/2023,B-16,44.4321442,26.1402149,15.61,
12/8/2023,B-16,44.4321442,26.1402149,27.45,
12/9/2023,B-16,44.4321442,26.1402149,28.67,
12/10/2023,B-16,44.4321442,26.1402149,24.97,
12/11/2023,B-16,44.4321442,26.1402149,28.73,
12/12/2023,B-16,44.4321442,26.1402149,31.49,
12/13/2023,B-16,44.4321442,26.1402149,41.69,
12/14/2023,B-16,44.4321442,26.1402149,40,
12/15/2023,B-16,44.4321442,26.1402149,14.45,
12/16/2023,B-16,44.4321442,26.1402149,12.61,
12/17/2023,B-16,44.4321442,26.1402149,25.87,
12/18/2023,B-16,44.4321442,26.1402149,31.4,
12/19/2023,B-16,44.4321442,26.1402149,44.21,
12/20/2023,B-16,44.4321442,26.1402149,64.69,
12/21/2023,B-16,44.4321442,26.1402149,56.25,
12/22/2023,B-16,44.4321442,26.1402149,24.87,
12/23/2023,B-16,44.4321442,26.1402149,5.16,
12/24/2023,B-16,44.4321442,26.1402149,10.49,
12/25/2023,B-16,44.4321442,26.1402149,10.64,
12/26/2023,B-16,44.4321442,26.1402149,15.6,
12/27/2023,B-16,44.4321442,26.1402149,24.04,
12/28/2023,B-16,44.4321442,26.1402149,34.08,
12/29/2023,B-16,44.4321442,26.1402149,49.65,
12/30/2023,B-16,44.4321442,26.1402149,38.63,
12/31/2023,B-16,44.4321442,26.1402149,77.07,
1/1/2024,B-16,44.4321442,26.1402149,85.85,
1/2/2024,B-16,44.4321442,26.1402149,27.1,
1/3/2024,B-16,44.4321442,26.1402149,15.92,
1/4/2024,B-16,44.4321442,26.1402149,12.36,
1/5/2024,B-16,44.4321442,26.1402149,18.19,
1/6/2024,B-16,44.4321442,26.1402149,53.54,
1/7/2024,B-16,44.4321442,26.1402149,28.12,
1/8/2024,B-16,44.4321442,26.1402149,9.12,
1/9/2024,B-16,44.4321442,26.1402149,10.25,
1/10/2024,B-16,44.4321442,26.1402149,22.84,
1/11/2024,B-16,44.4321442,26.1402149,32.69,
1/12/2024,B-16,44.4321442,26.1402149,31.03,
1/13/2024,B-16,44.4321442,26.1402149,24.3,
1/14/2024,B-16,44.4321442,26.1402149,25.11,
1/15/2024,B-16,44.4321442,26.1402149,33.66,
1/16/2024,B-16,44.4321442,26.1402149,24.61,
1/17/2024,B-16,44.4321442,26.1402149,34.28,
1/18/2024,B-16,44.4321442,26.1402149,36.71,
1/19/2024,B-16,44.4321442,26.1402149,42.35,
1/20/2024,B-16,44.4321442,26.1402149,11.85,
1/21/2024,B-16,44.4321442,26.1402149,22.31,
1/22/2024,B-16,44.4321442,26.1402149,40,
1/23/2024,B-16,44.4321442,26.1402149,35.71,
1/24/2024,B-16,44.4321442,26.1402149,39.96,
1/25/2024,B-16,44.4321442,26.1402149,38.5,
1/26/2024,B-16,44.4321442,26.1402149,27.53,
1/27/2024,B-16,44.4321442,26.1402149,45.42,
1/28/2024,B-16,44.4321442,26.1402149,26.96,
1/29/2024,B-16,44.4321442,26.1402149,19.12,
1/30/2024,B-16,44.4321442,26.1402149,23.66,
1/31/2024,B-16,44.4321442,26.1402149,31.58,
2/1/2024,B-16,44.4321442,26.1402149,47.12,
2/2/2024,B-16,44.4321442,26.1402149,52.17,
2/3/2024,B-16,44.4321442,26.1402149,34.44,
2/4/2024,B-16,44.4321442,26.1402149,30.59,
2/5/2024,B-16,44.4321442,26.1402149,14.85,
2/6/2024,B-16,44.4321442,26.1402149,18.21,
2/7/2024,B-16,44.4321442,26.1402149,23.69,
2/8/2024,B-16,44.4321442,26.1402149,22.35,
2/9/2024,B-16,44.4321442,26.1402149,28.55,
2/10/2024,B-16,44.4321442,26.1402149,49.61,
2/11/2024,B-16,44.4321442,26.1402149,21.58,
2/12/2024,B-16,44.4321442,26.1402149,15.51,
2/13/2024,B-16,44.4321442,26.1402149,20.4,
2/14/2024,B-16,44.4321442,26.1402149,11.48,
2/15/2024,B-16,44.4321442,26.1402149,17.37,
2/16/2024,B-16,44.4321442,26.1402149,20.57,
2/17/2024,B-16,44.4321442,26.1402149,29.64,
2/18/2024,B-16,44.4321442,26.1402149,39.89,
2/19/2024,B-16,44.4321442,26.1402149,15.72,
2/20/2024,B-16,44.4321442,26.1402149,28.97,
2/21/2024,B-16,44.4321442,26.1402149,40.46,
2/22/2024,B-16,44.4321442,26.1402149,33.88,
2/23/2024,B-16,44.4321442,26.1402149,44.26,
2/24/2024,B-16,44.4321442,26.1402149,49.12,
2/25/2024,B-16,44.4321442,26.1402149,43.19,
2/26/2024,B-16,44.4321442,26.1402149,23.59,
2/27/2024,B-16,44.4321442,26.1402149,17.04,
2/28/2024,B-16,44.4321442,26.1402149,20.41,
2/29/2024,B-16,44.4321442,26.1402149,19.25,
3/1/2024,B-16,44.4321442,26.1402149,15.77,
3/2/2024,B-16,44.4321442,26.1402149,25.07,
3/3/2024,B-16,44.4321442,26.1402149,33.47,
3/4/2024,B-16,44.4321442,26.1402149,27.56,
3/5/2024,B-16,44.4321442,26.1402149,21.27,
3/6/2024,B-16,44.4321442,26.1402149,36.54,
3/7/2024,B-16,44.4321442,26.1402149,34.25,
3/8/2024,B-16,44.4321442,26.1402149,32.57,
3/9/2024,B-16,44.4321442,26.1402149,36.92,
3/10/2024,B-16,44.4321442,26.1402149,44.29,
3/11/2024,B-16,44.4321442,26.1402149,26.93,
3/12/2024,B-16,44.4321442,26.1402149,15.75,
3/13/2024,B-16,44.4321442,26.1402149,20.83,
3/14/2024,B-16,44.4321442,26.1402149,10.54,
3/15/2024,B-16,44.4321442,26.1402149,30.99,
3/16/2024,B-16,44.4321442,26.1402149,35.82,
3/17/2024,B-16,44.4321442,26.1402149,32.06,
3/18/2024,B-16,44.4321442,26.1402149,25.6,
3/19/2024,B-16,44.4321442,26.1402149,16.61,
3/20/2024,B-16,44.4321442,26.1402149,23.91,
3/21/2024,B-16,44.4321442,26.1402149,11.55,
3/22/2024,B-16,44.4321442,26.1402149,22.47,
3/23/2024,B-16,44.4321442,26.1402149,28.39,
3/24/2024,B-16,44.4321442,26.1402149,24.89,
3/25/2024,B-16,44.4321442,26.1402149,6.58,
3/26/2024,B-16,44.4321442,26.1402149,11.58,
3/27/2024,B-16,44.4321442,26.1402149,12.41,
3/28/2024,B-16,44.4321442,26.1402149,14.11,
3/29/2024,B-16,44.4321442,26.1402149,13.19,
3/30/2024,B-16,44.4321442,26.1402149,25.47,
3/31/2024,B-16,44.4321442,26.1402149,30.71,
4/1/2024,B-16,44.4321442,26.1402149,54.83,
4/2/2024,B-16,44.4321442,26.1402149,40.32,
