Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,PM10,CO,NO,NO2,NOx,O3,RADIATIE_SOLARA,SO2,TEMPERATURA,UMIDITATE
9/14/2023,B-1,44.4472733,26.0366936,16.04,40.47,0.7,-,-,-,58.04,1658,5.36,25.32,53
9/15/2023,B-1,44.4472733,26.0366936,16.41,32.61,0.76,-,-,-,57.46,1360.73,4.89,24.14,63
9/16/2023,B-1,44.4472733,26.0366936,13.74,18.95,0.78,-,-,-,54.27,1311.07,3.81,21.73,74
9/17/2023,B-1,44.4472733,26.0366936,11.77,17.14,0.76,-,-,-,62.4,1556.54,3.83,21.93,67
9/18/2023,B-1,44.4472733,26.0366936,12.61,19.66,0.77,-,-,-,66.5,1571.34,4.17,21.23,59
9/19/2023,B-1,44.4472733,26.0366936,11.14,19.34,0.74,-,-,-,68.68,1891.46,4.01,20.78,61
9/20/2023,B-1,44.4472733,26.0366936,9.67,-,0.76,-,-,-,51.04,1187.59,4.68,21.46,66
9/21/2023,B-1,44.4472733,26.0366936,8.68,29.8,0.77,-,-,-,61.83,1402.59,4.64,22.77,63
9/22/2023,B-1,44.4472733,26.0366936,11.32,31.61,0.8,-,-,-,43.42,1384.39,4.49,24.13,66
9/23/2023,B-1,44.4472733,26.0366936,11.75,34.35,0.81,-,-,-,52.63,1314.81,4.72,25.46,62
9/24/2023,B-1,44.4472733,26.0366936,14.99,37.95,0.78,-,-,-,66.38,1327.18,3.94,24.79,70
9/25/2023,B-1,44.4472733,26.0366936,6.02,38.57,0.77,-,-,-,62.33,1631.56,3.65,24.06,53
9/26/2023,B-1,44.4472733,26.0366936,18.54,41.57,-,-,-,-,67.65,1248.69,3.41,23.59,40
9/27/2023,B-1,44.4472733,26.0366936,14.12,36.23,-,-,-,-,70.64,1277.52,3.82,23.31,40
9/28/2023,B-1,44.4472733,26.0366936,14.25,33.25,-,-,-,-,61.24,1258.98,3.9,22.48,40
9/29/2023,B-1,44.4472733,26.0366936,10.36,38.55,-,-,-,-,60.91,1188.88,4.7,22.39,43
9/30/2023,B-1,44.4472733,26.0366936,10.37,34.7,-,-,-,-,60.48,968.88,3.9,21.84,47
10/1/2023,B-1,44.4472733,26.0366936,9.24,28.29,-,-,-,-,63.54,1201.68,3.66,21.18,52
10/2/2023,B-1,44.4472733,26.0366936,17.23,25.94,-,-,-,-,58.88,1194.37,3.6,18.77,55
10/3/2023,B-1,44.4472733,26.0366936,12.86,41.27,-,-,-,-,40.86,1036.63,3.63,18.23,54
10/4/2023,B-1,44.4472733,26.0366936,10.92,-,-,-,-,-,52.82,878.5,4.89,20.03,52
10/5/2023,B-1,44.4472733,26.0366936,16.52,26.47,-,-,-,-,61.54,1018.44,3.43,20.89,53
10/6/2023,B-1,44.4472733,26.0366936,15.93,34.33,-,-,-,-,33,1148.92,3.35,19.51,57
10/7/2023,B-1,44.4472733,26.0366936,13.11,30.99,-,-,-,-,63.16,867.83,4.01,18.4,51
10/8/2023,B-1,44.4472733,26.0366936,15.22,39.36,-,-,-,-,59.07,1203.83,4.62,17.25,55
10/9/2023,B-1,44.4472733,26.0366936,16.02,34.21,-,-,-,-,50.34,1052.24,3.19,13.55,45
10/10/2023,B-1,44.4472733,26.0366936,16.6,27.06,-,-,-,-,40.1,766.33,3.69,14.93,47
10/11/2023,B-1,44.4472733,26.0366936,14.96,33.52,-,-,-,-,38.3,854.8,4.43,13.61,50
10/12/2023,B-1,44.4472733,26.0366936,16.46,38,-,-,-,-,39.77,778.04,3.91,16.02,59
10/13/2023,B-1,44.4472733,26.0366936,3.52,50.29,-,-,-,-,33.86,1166.83,4.26,18.22,60
10/14/2023,B-1,44.4472733,26.0366936,3.53,45.47,-,-,-,-,32.41,669.59,4,18.84,65
10/15/2023,B-1,44.4472733,26.0366936,16.48,40.22,-,-,-,-,52.05,721,4.93,19.21,64
10/16/2023,B-1,44.4472733,26.0366936,21.39,10.27,-,-,-,-,33.56,706.25,3.3,12.58,84
10/17/2023,B-1,44.4472733,26.0366936,24.51,13.36,-,-,-,-,30.5,1156.77,3.37,11.36,67
10/18/2023,B-1,44.4472733,26.0366936,20.88,-,-,-,-,-,30.59,833.8,3.74,12.94,65
10/19/2023,B-1,44.4472733,26.0366936,14.64,35,-,-,-,-,26.08,953.82,6,13.56,75
10/20/2023,B-1,44.4472733,26.0366936,16.49,44.97,-,-,-,-,24.66,1065.75,5.23,17.54,62
10/21/2023,B-1,44.4472733,26.0366936,17.22,56.32,-,-,-,-,25.17,782.18,4.85,21.05,61
10/22/2023,B-1,44.4472733,26.0366936,8.7,41.99,-,-,-,-,30.96,987.8,4.13,20.06,60
10/23/2023,B-1,44.4472733,26.0366936,9.48,42.84,-,-,-,-,25.89,1031.84,4.58,18.92,65
10/24/2023,B-1,44.4472733,26.0366936,5,47.7,-,-,-,-,23.53,918.77,4.3,17.56,74
10/25/2023,B-1,44.4472733,26.0366936,10.76,45.02,-,-,-,-,35.81,759.66,5.48,18.86,65
10/26/2023,B-1,44.4472733,26.0366936,22.59,38.59,-,-,-,-,41.39,829.76,3.9,19.41,73
10/27/2023,B-1,44.4472733,26.0366936,15.15,30.85,-,-,-,-,22.14,1043.2,4.38,18.16,66
10/28/2023,B-1,44.4472733,26.0366936,9.62,20.49,-,-,-,-,54.77,763.91,4.9,18.97,63
10/29/2023,B-1,44.4472733,26.0366936,15.22,22.31,-,-,-,-,39.31,782.71,4.49,16.81,68
10/30/2023,B-1,44.4472733,26.0366936,21.5,42.73,-,-,-,-,27.04,800.41,5.29,16.86,72
10/31/2023,B-1,44.4472733,26.0366936,29.45,56.69,-,-,-,-,-,770.27,6.46,16.72,71
11/1/2023,B-1,44.4472733,26.0366936,10.9,-,-,-,-,-,44.97,851.08,4.21,16.69,60
11/2/2023,B-1,44.4472733,26.0366936,7.07,16.82,-,-,-,-,25.67,877.48,3.62,13.42,76
11/3/2023,B-1,44.4472733,26.0366936,14.42,20.09,-,-,-,-,17.19,1143.7,3.92,14.56,89
11/4/2023,B-1,44.4472733,26.0366936,9.09,14.21,-,-,-,-,22.11,324.28,3.2,15.11,99
11/5/2023,B-1,44.4472733,26.0366936,12.57,18.47,-,-,-,-,40.65,799.11,3.76,14.51,75
11/6/2023,B-1,44.4472733,26.0366936,13.28,25.72,-,-,-,-,45.71,775.46,4.39,15.09,78
11/7/2023,B-1,44.4472733,26.0366936,11.79,29.36,-,-,-,-,12.77,893.21,4.71,14.22,76
11/8/2023,B-1,44.4472733,26.0366936,13.09,23.99,-,-,-,-,17.39,704.18,4.39,12.33,92
11/9/2023,B-1,44.4472733,26.0366936,12.15,19.96,-,-,-,-,20.72,766.28,4.23,9.99,74
11/10/2023,B-1,44.4472733,26.0366936,14.81,25.69,-,-,-,-,16.14,925.71,4.64,10.24,80
11/11/2023,B-1,44.4472733,26.0366936,12.97,21.69,-,-,-,-,22.42,610.39,4.06,11.63,96
11/12/2023,B-1,44.4472733,26.0366936,12.61,18.16,-,-,-,-,48.47,809.38,4.99,9.08,70
11/13/2023,B-1,44.4472733,26.0366936,12.09,14.15,-,-,-,-,21.01,860.38,5.34,7.85,67
11/14/2023,B-1,44.4472733,26.0366936,10.59,20.02,-,-,-,-,33.42,763.16,5.54,11.22,70
11/15/2023,B-1,44.4472733,26.0366936,9.09,-,-,-,-,-,29.88,718.98,5.58,12.77,81
11/16/2023,B-1,44.4472733,26.0366936,6.23,9.76,-,-,-,-,31.03,765.68,4.33,11.04,66
11/17/2023,B-1,44.4472733,26.0366936,8.24,21.88,-,-,-,-,8.88,580.8,4.98,7.78,86
11/18/2023,B-1,44.4472733,26.0366936,5.96,10.75,-,-,-,-,26.08,251.86,3.94,7.29,94
11/19/2023,B-1,44.4472733,26.0366936,6.36,14.85,-,-,-,-,27.33,748.72,4.39,6.53,71
11/20/2023,B-1,44.4472733,26.0366936,5.85,29.1,-,-,-,-,13.59,745.51,5.01,5.15,86
11/21/2023,B-1,44.4472733,26.0366936,7.96,31.99,-,-,-,-,11.66,909.03,8.16,8.99,84
11/22/2023,B-1,44.4472733,26.0366936,7.28,16.66,-,-,-,-,20.09,226.14,4.85,8.2,94
11/23/2023,B-1,44.4472733,26.0366936,5.78,8.79,-,-,-,-,15.76,479.56,4.89,4.42,79
11/24/2023,B-1,44.4472733,26.0366936,5.86,13.02,-,-,-,-,-,-,-,-,-
11/25/2023,B-1,44.4472733,26.0366936,6.97,16.56,-,-,-,-,-,-,-,-,-
11/26/2023,B-1,44.4472733,26.0366936,7.66,13.2,-,-,-,-,-,-,-,-,-
11/27/2023,B-1,44.4472733,26.0366936,5.09,10.57,-,-,-,-,41.99,586.92,7.66,3.09,65
11/28/2023,B-1,44.4472733,26.0366936,6.28,11.27,-,-,-,-,16.18,610.64,7.78,3.23,79
11/29/2023,B-1,44.4472733,26.0366936,6.97,-,-,-,-,-,26.13,925.86,8.87,5.01,87
11/30/2023,B-1,44.4472733,26.0366936,15.45,24.69,-,-,-,-,10.91,874.07,8.68,1.85,83
12/1/2023,B-1,44.4472733,26.0366936,11.74,29.92,-,-,-,-,13.92,646.67,8.7,5.88,74
12/2/2023,B-1,44.4472733,26.0366936,23.03,50.86,-,-,-,-,8.52,670.51,8.89,9.68,81
12/3/2023,B-1,44.4472733,26.0366936,9.28,14.61,-,-,-,-,31.23,215.02,8.77,8.45,84
12/4/2023,B-1,44.4472733,26.0366936,10.25,15.49,-,-,-,-,19.32,676.47,8.14,2.52,79
12/5/2023,B-1,44.4472733,26.0366936,8.6,18.25,-,-,-,-,9.9,478.67,8.14,2.11,95
12/6/2023,B-1,44.4472733,26.0366936,6.29,11.09,-,-,-,-,23.05,653.5,7.91,5.28,98
12/7/2023,B-1,44.4472733,26.0366936,6.11,8.68,-,-,-,-,21.83,185.46,7.85,0.94,99
12/8/2023,B-1,44.4472733,26.0366936,10.06,15.64,-,-,-,-,13.79,325.09,8.38,0.62,99
12/9/2023,B-1,44.4472733,26.0366936,16.31,23.98,-,-,-,-,9.97,200.05,8.46,0.66,99
12/10/2023,B-1,44.4472733,26.0366936,9.77,12.83,-,-,-,-,37.02,212.2,8.27,1.53,98
12/11/2023,B-1,44.4472733,26.0366936,14.47,20.75,-,-,-,-,19.51,383.72,10.31,2.01,99
12/12/2023,B-1,44.4472733,26.0366936,10.04,21.45,-,-,-,-,16.83,661.21,10.88,4,98
12/13/2023,B-1,44.4472733,26.0366936,16.71,-,-,-,-,-,5.23,503.14,9.57,3.56,99
12/14/2023,B-1,44.4472733,26.0366936,18.45,29.69,-,-,-,-,14.37,606.79,10.23,6.31,98
12/15/2023,B-1,44.4472733,26.0366936,13.09,20.27,-,-,-,-,21.17,230.51,9.77,4.63,93
12/16/2023,B-1,44.4472733,26.0366936,13.7,19.41,-,-,-,-,34.82,558.91,8.91,3.17,75
12/17/2023,B-1,44.4472733,26.0366936,7,15.56,-,-,-,-,17.9,830.07,10.48,1.19,99
12/18/2023,B-1,44.4472733,26.0366936,14.45,22.09,-,-,-,-,21.07,795.58,10.69,3.56,93
12/19/2023,B-1,44.4472733,26.0366936,17.51,36.99,-,-,-,-,11.97,687.87,12.36,4.37,92
12/20/2023,B-1,44.4472733,26.0366936,20.47,47.76,-,-,-,-,9.08,708.49,11.71,4.8,91
12/21/2023,B-1,44.4472733,26.0366936,20.75,45.76,-,-,-,-,15.23,710.19,12.03,4.73,88
12/22/2023,B-1,44.4472733,26.0366936,10.97,18.15,-,-,-,-,33.21,756.03,10.84,4.17,81
12/23/2023,B-1,44.4472733,26.0366936,9.54,12.69,-,-,-,-,60.09,499.3,10.5,5.45,68
12/24/2023,B-1,44.4472733,26.0366936,8.95,14.32,-,-,-,-,39.64,724.71,11.49,5.7,75
12/25/2023,B-1,44.4472733,26.0366936,10.18,13.66,-,-,-,-,46.85,736.45,14,10.61,65
12/26/2023,B-1,44.4472733,26.0366936,12.67,16.83,-,-,-,-,42.56,787.23,12.7,11.35,65
12/27/2023,B-1,44.4472733,26.0366936,11.76,-,-,-,-,-,24.39,708.4,11.45,9.65,71
12/28/2023,B-1,44.4472733,26.0366936,10.47,30.48,-,-,-,-,13.15,715.1,10.73,6.21,80
12/29/2023,B-1,44.4472733,26.0366936,10.56,36.58,-,-,-,-,24.27,720.77,12.89,6.27,77
12/30/2023,B-1,44.4472733,26.0366936,26.35,30.87,-,-,-,-,24.06,681.05,11.83,5.92,88
12/31/2023,B-1,44.4472733,26.0366936,44.07,68.44,-,-,-,-,12.84,702.37,12.29,6.2,86
1/1/2024,B-1,44.4472733,26.0366936,37.26,75.09,-,-,-,-,23.83,786.04,11.49,5.48,89
1/2/2024,B-1,44.4472733,26.0366936,16.31,25.51,-,-,-,-,26.29,475.32,11.62,6.85,80
1/3/2024,B-1,44.4472733,26.0366936,11.69,28.36,-,-,-,-,24.73,425.92,10.67,5.89,85
1/4/2024,B-1,44.4472733,26.0366936,6.48,13.46,-,-,-,-,35.9,883.54,11.09,8.37,90
1/5/2024,B-1,44.4472733,26.0366936,9.08,16.79,-,-,-,-,33.98,696.27,12.06,9.11,71
1/6/2024,B-1,44.4472733,26.0366936,31.81,59.85,-,-,-,-,9.55,768.77,12.64,7.43,78
1/7/2024,B-1,44.4472733,26.0366936,18.48,32.82,-,-,-,-,17.05,270.27,10.51,6.18,97
1/8/2024,B-1,44.4472733,26.0366936,8.85,23.99,-,-,-,-,31.42,445.63,10.29,0.06,84
1/9/2024,B-1,44.4472733,26.0366936,6.7,13.37,-,-,-,-,48.03,468.61,10.38,-3.35,66
1/10/2024,B-1,44.4472733,26.0366936,13.43,-,-,-,-,-,36.49,753.02,11.46,-2.82,74
1/11/2024,B-1,44.4472733,26.0366936,23.96,35.97,-,-,-,-,42.48,792.93,12.56,-2.7,72
1/12/2024,B-1,44.4472733,26.0366936,20.23,36.3,-,-,-,-,26.85,615.23,13.01,-1.76,80
1/13/2024,B-1,44.4472733,26.0366936,11.55,28.5,-,-,-,-,44.2,851.9,11.76,-1.75,75
1/14/2024,B-1,44.4472733,26.0366936,11.09,29.38,-,-,-,-,41.97,987.65,13.67,-0.29,77
1/15/2024,B-1,44.4472733,26.0366936,23.97,34.15,-,-,-,-,26.94,919.08,15.36,2.56,68
1/16/2024,B-1,44.4472733,26.0366936,18.85,33.31,-,-,-,-,34.01,796.57,12.4,3.65,70
1/17/2024,B-1,44.4472733,26.0366936,20.37,27.04,-,-,-,-,15.51,911.54,10.71,1.48,68
1/18/2024,B-1,44.4472733,26.0366936,30.99,40.32,-,-,-,-,9.15,598.14,5.3,5.26,77
1/19/2024,B-1,44.4472733,26.0366936,26.99,40.94,-,-,-,-,19.9,898.7,5.53,6.28,93
1/20/2024,B-1,44.4472733,26.0366936,5.73,9.29,-,-,-,-,53.44,252.36,2.96,0.04,99
1/21/2024,B-1,44.4472733,26.0366936,4.07,9.11,-,-,-,-,35.78,374.61,3.25,-3.24,99
1/22/2024,B-1,44.4472733,26.0366936,11.13,17.34,-,-,-,-,24.38,507.88,3.27,-5.87,99
1/23/2024,B-1,44.4472733,26.0366936,18.67,-,-,-,-,-,45.08,458.52,3.41,-5.97,99
1/24/2024,B-1,44.4472733,26.0366936,25.28,31.37,-,-,-,-,44.98,419.83,4.77,-3.27,99
1/25/2024,B-1,44.4472733,26.0366936,26.06,34.63,-,-,-,-,30.63,753.21,6.82,1.82,88
1/26/2024,B-1,44.4472733,26.0366936,17.58,26.13,-,-,-,-,28.1,1147.57,4.76,3.6,79
1/27/2024,B-1,44.4472733,26.0366936,30.81,44.3,-,-,-,-,17.71,687.47,4.65,1.49,91
1/28/2024,B-1,44.4472733,26.0366936,12.57,20.29,-,-,-,-,27.55,762.65,3.92,2.16,79
1/29/2024,B-1,44.4472733,26.0366936,18.29,25.44,-,-,-,-,23.14,913.43,3.93,1.62,79
1/30/2024,B-1,44.4472733,26.0366936,17.18,24.49,-,-,-,-,32.54,995.99,4.52,0.72,77
1/31/2024,B-1,44.4472733,26.0366936,20.26,26.05,-,-,-,-,37.91,1128.91,6.07,1.57,74
2/1/2024,B-1,44.4472733,26.0366936,24.07,36.58,-,-,-,-,36.92,1156.32,8.24,2.62,73
2/2/2024,B-1,44.4472733,26.0366936,22.04,38.91,-,-,-,-,11.37,524.13,5.98,3.02,83
2/3/2024,B-1,44.4472733,26.0366936,13.51,23.54,-,-,-,-,32.28,1071.44,5.93,4.11,83
2/4/2024,B-1,44.4472733,26.0366936,14.02,22.99,-,-,-,-,33.18,636.97,4.9,6.86,77
2/5/2024,B-1,44.4472733,26.0366936,6.63,-,-,-,-,-,51.27,836.36,5.81,11.49,63
2/6/2024,B-1,44.4472733,26.0366936,10.15,19.64,-,-,-,-,53.41,1234.52,6.35,13.35,51
2/7/2024,B-1,44.4472733,26.0366936,13.81,21.53,-,-,-,-,52.77,1327.15,10.09,11.3,60
2/8/2024,B-1,44.4472733,26.0366936,11.6,20.34,-,-,-,-,47.02,1112.55,8.5,11.6,60
2/9/2024,B-1,44.4472733,26.0366936,8.67,28.69,-,-,-,-,43.35,1124.32,6.11,11.02,61
2/10/2024,B-1,44.4472733,26.0366936,23.16,44.97,-,-,-,-,26.1,1191.84,5.8,12.3,58
2/11/2024,B-1,44.4472733,26.0366936,10.93,20.18,-,-,-,-,47.11,1069.94,4.3,15.53,52
2/12/2024,B-1,44.4472733,26.0366936,6.47,-,-,-,-,-,35.99,887.15,3.61,12.35,79
2/13/2024,B-1,44.4472733,26.0366936,8.7,11.86,-,-,-,-,26.66,1491.8,4.05,9.05,91
2/14/2024,B-1,44.4472733,26.0366936,4.97,10.05,-,-,-,-,21.2,975.21,3.66,8.55,86
2/15/2024,B-1,44.4472733,26.0366936,10.69,15.28,-,-,-,-,28.02,1351.21,4.25,7.32,71
2/16/2024,B-1,44.4472733,26.0366936,13.66,20.37,-,-,-,-,28.06,1359.04,4,8.26,66
2/17/2024,B-1,44.4472733,26.0366936,21.3,28.76,-,-,-,-,27,537.92,3.55,6.01,84
2/18/2024,B-1,44.4472733,26.0366936,29.58,41.58,-,-,-,-,20.11,1149.41,4.38,5.36,88
2/19/2024,B-1,44.4472733,26.0366936,10.92,15.14,-,-,-,-,33.72,1302.03,4.14,6.55,64
2/20/2024,B-1,44.4472733,26.0366936,17.76,25.51,-,-,-,-,29.49,1745.85,5.01,6.49,72
2/21/2024,B-1,44.4472733,26.0366936,25.6,34.27,-,-,-,-,24.66,1176.07,4.67,7.97,79
2/22/2024,B-1,44.4472733,26.0366936,15.92,32.03,-,-,-,-,29.07,1664.88,4.8,7.4,76
2/23/2024,B-1,44.4472733,26.0366936,35.82,54.22,-,-,-,-,29.9,1558.1,6.77,10.76,60
2/24/2024,B-1,44.4472733,26.0366936,41.68,60.45,-,-,-,-,31.55,1683.32,6.49,12.53,60
2/25/2024,B-1,44.4472733,26.0366936,33.86,42.43,-,-,-,-,28.04,794.83,5.63,12.47,73
2/26/2024,B-1,44.4472733,26.0366936,15.59,-,-,-,-,-,35.13,1755.87,4.3,10.33,83
2/27/2024,B-1,44.4472733,26.0366936,21.5,29.12,-,-,-,-,44.23,1716.79,3.7,8.81,78
2/28/2024,B-1,44.4472733,26.0366936,23.57,35.86,-,-,-,-,40.91,1642.61,3.69,7.76,83
2/29/2024,B-1,44.4472733,26.0366936,19.49,37.65,-,-,-,-,30.49,876.92,3.69,6.92,99
3/1/2024,B-1,44.4472733,26.0366936,17.56,27.53,-,-,-,-,53.27,945.39,3.58,8.14,89
3/2/2024,B-1,44.4472733,26.0366936,18.63,30.88,-,-,-,-,49.3,1667.86,4.5,8.97,69
3/3/2024,B-1,44.4472733,26.0366936,23.1,30.44,-,-,-,-,27.53,1494.54,4.55,8.72,63
3/4/2024,B-1,44.4472733,26.0366936,17.04,31.09,-,-,-,-,27.43,1915.75,4.35,9.55,72
3/5/2024,B-1,44.4472733,26.0366936,20.3,31.5,-,-,-,-,34.38,860.28,3.89,7.45,86
3/6/2024,B-1,44.4472733,26.0366936,19.68,35.89,-,-,-,-,21.88,1267.72,3.93,7.67,72
3/7/2024,B-1,44.4472733,26.0366936,22.33,34.88,-,-,-,-,42.06,2190.48,4.5,7.07,60
3/8/2024,B-1,44.4472733,26.0366936,19.19,32.83,-,-,-,-,26.34,1259.55,4.94,5.48,70
3/9/2024,B-1,44.4472733,26.0366936,20.46,32.56,-,-,-,-,17.94,1940.28,4.4,7.31,69
3/10/2024,B-1,44.4472733,26.0366936,23.66,45.38,-,-,-,-,11.69,1782.18,5.2,9.12,62
3/11/2024,B-1,44.4472733,26.0366936,15.32,-,-,-,-,-,32.04,1660.92,4.98,9.8,76
3/12/2024,B-1,44.4472733,26.0366936,19.56,28.02,-,-,-,-,22.58,645.09,4.26,8.73,96
3/13/2024,B-1,44.4472733,26.0366936,18.71,31.49,-,-,-,-,8.57,766.91,4.09,9.19,99
3/14/2024,B-1,44.4472733,26.0366936,12.54,24.42,-,-,-,-,21.9,1082.63,3.86,6.57,95
3/15/2024,B-1,44.4472733,26.0366936,25.55,37.65,-,-,-,-,22.08,1405.45,4.37,6.82,85
3/16/2024,B-1,44.4472733,26.0366936,24.77,35.06,-,-,-,-,7.62,2279.66,4.39,9.44,79
3/17/2024,B-1,44.4472733,26.0366936,8.83,24.02,-,-,-,-,13.69,2478.25,4.49,11.14,74
3/18/2024,B-1,44.4472733,26.0366936,24.32,33.03,-,-,-,-,32.64,2468.39,4.26,9.84,71
3/19/2024,B-1,44.4472733,26.0366936,21.21,30.63,-,-,-,-,31.09,1125.04,4.12,4.74,82
3/20/2024,B-1,44.4472733,26.0366936,17.52,35.13,-,-,-,-,18.31,2619.67,4.44,7.03,70
3/21/2024,B-1,44.4472733,26.0366936,8.8,19.49,-,-,-,-,32.47,1912.13,4.51,6.93,76
3/22/2024,B-1,44.4472733,26.0366936,12.61,17.27,-,-,-,-,21.02,2451.98,4.45,7.93,74
3/23/2024,B-1,44.4472733,26.0366936,8.42,21.68,-,-,-,-,31.96,2813.32,4.53,11.91,54
3/24/2024,B-1,44.4472733,26.0366936,10.61,23.26,-,-,-,-,38.48,2451.14,4.83,13.37,57
3/25/2024,B-1,44.4472733,26.0366936,14.9,-,-,-,-,-,32.04,1495.02,4.16,7.72,83
3/26/2024,B-1,44.4472733,26.0366936,18.93,28.98,-,-,-,-,29.22,3243.31,4.53,9.72,56
3/27/2024,B-1,44.4472733,26.0366936,4.97,16.05,-,-,-,-,37.19,2398.51,4.65,11.6,69
3/28/2024,B-1,44.4472733,26.0366936,7.41,26.48,-,-,-,-,31.19,2145.38,4.25,13.75,72
3/29/2024,B-1,44.4472733,26.0366936,9.28,20.28,-,-,-,-,35.86,2957.41,4.34,17.53,51
3/30/2024,B-1,44.4472733,26.0366936,8.9,34.02,-,-,-,-,25.78,2748.84,4.53,18.93,57
3/31/2024,B-1,44.4472733,26.0366936,7.94,40.79,-,-,-,-,22.29,3281.42,4.47,19.4,66
4/1/2024,B-1,44.4472733,26.0366936,15.68,68.65,-,-,-,-,37.63,3218.14,4.8,20.98,58
4/2/2024,B-1,44.4472733,26.0366936,19.49,57.34,-,-,-,-,47.85,2745.3,4.31,18.23,50
4/3/2024,B-1,44.4472733,26.0366936,26.63,38.08,-,-,-,-,38.19,3366.36,4.11,15.1,49
4/4/2024,B-1,44.4472733,26.0366936,19.82,27.07,-,-,-,-,30.07,2457.87,4.65,16.44,48
4/5/2024,B-1,44.4472733,26.0366936,5.55,17.22,-,-,-,-,29.24,3271.31,4.35,15.96,55
4/6/2024,B-1,44.4472733,26.0366936,10.4,35.79,-,-,-,-,26.21,3184.48,4.26,17.95,59
4/7/2024,B-1,44.4472733,26.0366936,9.64,13.3,-,-,-,-,37.64,3380.27,3.8,17.4,67
4/8/2024,B-1,44.4472733,26.0366936,7.26,-,-,-,-,-,23.5,3033.86,4.05,16.97,63
4/9/2024,B-1,44.4472733,26.0366936,7.01,24.03,-,-,-,-,47.4,3609.65,4.25,17.97,54
4/10/2024,B-1,44.4472733,26.0366936,8.89,24.22,-,-,-,-,45.8,3663.98,4.04,18.22,48
4/11/2024,B-1,44.4472733,26.0366936,9.87,36.78,-,-,-,-,44.14,3399.41,4.4,19.11,54
4/12/2024,B-1,44.4472733,26.0366936,8.33,35.25,-,-,-,-,36.96,3515.3,4.02,20.12,56
4/13/2024,B-1,44.4472733,26.0366936,16.63,28.83,-,-,-,-,57.85,3650.71,4.04,20.51,48
4/14/2024,B-1,44.4472733,26.0366936,11.93,19.49,-,-,-,-,38.82,3948.55,4.13,20.6,55
4/15/2024,B-1,44.4472733,26.0366936,8.26,24.04,-,-,-,-,43.04,4085.95,4.22,22.99,46
4/16/2024,B-1,44.4472733,26.0366936,11.15,44.33,-,-,-,-,50.25,3172.03,4.72,23.59,41
4/17/2024,B-1,44.4472733,26.0366936,12.22,18.69,-,-,-,-,15.52,1447.62,4.23,16.95,83
4/18/2024,B-1,44.4472733,26.0366936,5.58,8.24,-,-,-,-,17,1728.79,4.03,10.5,85
4/19/2024,B-1,44.4472733,26.0366936,8.76,12.68,-,-,-,-,30.68,4169.19,4.13,10.93,69
4/20/2024,B-1,44.4472733,26.0366936,7.11,7.13,-,-,-,-,40.47,3174.92,4.05,11.27,74
4/21/2024,B-1,44.4472733,26.0366936,5.78,-,-,-,-,-,39.77,2954.29,4.2,13.94,60
4/22/2024,B-1,44.4472733,26.0366936,6.93,-,-,-,-,-,22.48,1226.59,4.13,11.53,91
4/23/2024,B-1,44.4472733,26.0366936,10.06,13.21,-,-,-,-,38.68,585.76,3.98,9.9,99
4/24/2024,B-1,44.4472733,26.0366936,2.03,11.67,-,-,-,-,26.08,2897.98,3.85,14.28,83
4/25/2024,B-1,44.4472733,26.0366936,8.14,12.3,-,-,-,-,12.89,1758.04,3.79,14.25,92
4/26/2024,B-1,44.4472733,26.0366936,9.24,12.76,-,-,-,-,18.57,2683.78,3.95,13.65,81
4/27/2024,B-1,44.4472733,26.0366936,10,14.9,-,-,-,-,37.06,4734.36,3.93,16,70
4/28/2024,B-1,44.4472733,26.0366936,7.61,17.22,-,-,-,-,38.57,4775.14,4.07,17.19,65
4/29/2024,B-1,44.4472733,26.0366936,8.19,18.87,-,-,-,-,50.47,4713.83,3.99,17.56,56
4/30/2024,B-1,44.4472733,26.0366936,10.74,21.42,-,-,-,-,34.82,1079.59,3.98,15.79,71
5/1/2024,B-1,44.4472733,26.0366936,9.98,16.04,-,-,-,-,55.16,3597.32,3.89,16.99,59
5/2/2024,B-1,44.4472733,26.0366936,6.77,14.3,-,-,-,-,34.02,1521.69,4,15.71,64
5/3/2024,B-1,44.4472733,26.0366936,6.83,13.95,-,-,-,-,23.88,1619.8,3.88,14.72,90
5/4/2024,B-1,44.4472733,26.0366936,6.83,22.09,-,-,-,-,36.93,2998.51,3.93,16.11,77
5/5/2024,B-1,44.4472733,26.0366936,6.83,20.92,-,-,-,-,34.99,4368.46,4.02,16.95,69
5/6/2024,B-1,44.4472733,26.0366936,6.83,18.47,-,-,-,-,40.5,-,3.98,20.32,60
5/7/2024,B-1,44.4472733,26.0366936,6.83,-,-,-,-,-,29.68,4936.69,3.98,20.69,63
5/8/2024,B-1,44.4472733,26.0366936,6.83,15.08,-,-,-,-,45.07,2753.8,3.74,18.2,74
5/9/2024,B-1,44.4472733,26.0366936,6.83,14.27,-,-,-,-,30.29,1231.6,3.79,14.27,75
5/10/2024,B-1,44.4472733,26.0366936,6.83,19.09,-,-,-,-,50.82,3991.42,4.02,16.58,51
5/11/2024,B-1,44.4472733,26.0366936,6.83,16.81,-,-,-,-,36.7,4800.01,3.99,17.02,57
5/12/2024,B-1,44.4472733,26.0366936,6.83,13.46,-,-,-,-,54.32,3291.9,3.87,15.36,65
5/13/2024,B-1,44.4472733,26.0366936,6.83,14.84,-,-,-,-,34.56,4022.4,4.08,14.23,63
